"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 15 02:30:39 GMT 2023","Fri Dec 15 02:30:39 GMT 2023","466","","Add Remove Elements","","","","validate, delete button is not visible & not exist",""
"passed","Fri Dec 15 02:30:41 GMT 2023","Fri Dec 15 02:30:42 GMT 2023","953","","Form Authentication","","","","validate, login successful text",""
"passed","Fri Dec 15 02:30:39 GMT 2023","Fri Dec 15 02:30:39 GMT 2023","398","","Add Remove Elements","","","","validate, delete button is visible & exist",""
"passed","Fri Dec 15 02:30:36 GMT 2023","Fri Dec 15 02:30:36 GMT 2023","248","","A/B Testing","","","","validate, hearder text and ab testing header text",""
"passed","Fri Dec 15 02:30:38 GMT 2023","Fri Dec 15 02:30:39 GMT 2023","697","","Add Remove Elements","","","","validate, add element button is visible",""
