"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","452","validate, delete button is not visible & not exist","","Thu Dec 25 03:39:56 UTC 2025","passed","Thu Dec 25 03:39:57 UTC 2025","","Add Remove Elements","",""
"","391","validate, delete button is visible & exist","","Thu Dec 25 03:39:56 UTC 2025","passed","Thu Dec 25 03:39:56 UTC 2025","","Add Remove Elements","",""
"","919","validate, login successful text","","Thu Dec 25 03:39:59 UTC 2025","passed","Thu Dec 25 03:40:00 UTC 2025","","Form Authentication","",""
"","679","validate, add element button is visible","","Thu Dec 25 03:39:55 UTC 2025","passed","Thu Dec 25 03:39:56 UTC 2025","","Add Remove Elements","",""
"","246","validate, hearder text and ab testing header text","","Thu Dec 25 03:39:53 UTC 2025","passed","Thu Dec 25 03:39:54 UTC 2025","","A/B Testing","",""
